ID;Rodzic;Poziom;Typ;Nazwa;Część;Część w budźecie księgowym;Budżet Państwa
0016-0007-0002-0041;0016-0007-0002;d;Dysponent;Samorządowe Kolegium Odwoławcze w Tarnowie;86;;55
0016-0007-0002-0042;0016-0007-0002;d;Dysponent;Samorządowe Kolegium Odwoławcze w Toruniu;86;;183
0016-0007-0002-0043;0016-0007-0002;d;Dysponent;Samorządowe Kolegium Odwoławcze w Wałbrzychu;86;;267
0016-0007-0002-0044;0016-0007-0002;d;Dysponent;Samorządowe Kolegium Odwoławcze we Włocławku;86;;85
0016-0007-0002-0045;0016-0007-0002;d;Dysponent;Samorządowe Kolegium Odwoławcze we Wrocławiu;86;;271
0016-0007-0002-0046;0016-0007-0002;d;Dysponent;Samorządowe Kolegium Odwoławcze w Zielonej Górze;86;;120
0016-0007-0002-0047;0016-0007-0002;d;Dysponent;Samorządowe Kolegium Odwoławcze w Zamościu;86;;56
0016-0007-0002-0048;0016-0007-0002;d;Dysponent;Samorządowe Kolegium Odwoławcze w Nowym Sączu;86;;215
0016-0008;0016;b;Zadanie 16.8;Budowa społeczeństwa obywatelskiego;;;22619
0016-0008-0001;0016-0008;c;Podzadanie 16.8.1;Tworzenie warunków dla rozwoju podmiotów prowadzących działalność pożytku publicznego, współpracy tych podmiotów z organami administracji publicznej oraz dialogu obywatelskiego;;;10007
0016-0008-0001-0001;0016-0008-0001;d;Dysponent;Ministerstwo Obrony Narodowej;29;;8620
0016-0008-0001-0002;0016-0008-0001;d;Dysponent;Ministerstwo Pracy i Polityki Społecznej;44;;1387
0016-0008-0002;0016-0008;c;Podzadanie 16.8.2;Wspieranie społeczeństwa obywatelskiego oraz instytucji gospodarki społecznej;;;1120
0016-0008-0002-0001;0016-0008-0002;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;430
0016-0008-0002-0002;0016-0008-0002;d;Dysponent;Ministerstwo Pracy i Polityki Społecznej;44;;690
0016-0008-0003;0016-0008;c;Podzadanie 16.8.3;Nadzór i kontrola nad organizacjami pożytku publicznego oraz fundacjami, dla których ministrem właściwym jest Minister Pracy i Polityki Społecznej;;;316
0016-0008-0003-0001;0016-0008-0003;d;Dysponent;Ministerstwo Pracy i Polityki Społecznej;44;;316
0016-0008-0004;0016-0008;c;Podzadanie 16.8.4;Analiza i promocja informacji w zakresie dialogu społecznego;;;3353
0016-0008-0004-0001;0016-0008-0004;d;Dysponent;Ministerstwo Pracy i Polityki Społecznej;31;;3353
0016-0008-0005;0016-0008;c;Podzadanie 16.8.5;Koordynacja współpracy z partnerami społecznymi i wzmocnienie instytucji dialogu społecznego;;;7392
0016-0008-0005-0001;0016-0008-0005;d;Dysponent;Ministerstwo Pracy i Polityki Społecznej;31;;6926
0016-0008-0005-0002;0016-0008-0005;d;Dysponent;Wojewodowie;85;;466
0016-0008-0006;0016-0008;c;Podzadanie 16.8.6;Nadzór nad fundacjami i stowarzyszeniami;;;431
0016-0008-0006-0001;0016-0008-0006;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;162
0016-0008-0006-0002;0016-0008-0006;d;Dysponent;Wojewodowie;85;;269
0016-0009;0016;b;Zadanie 16.9;Informatyzacja działalności i budowa społeczeństwa informacyjnego;;;66367
0016-0009-0001;0016-0009;c;Podzadanie 16.9.1;Monitorowanie realizacji polityki w zakresie standardów informatyzacji administracji i zapewnienie dostępu do informacji publicznej w formie elektronicznej;;;1150
0016-0009-0001-0001;0016-0009-0001;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;27;;1150
0016-0009-0002;0016-0009;c;Podzadanie 16.9.2;Centralne systemy ewidencji państwowych;;;9422
0016-0009-0002-0001;0016-0009-0002;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;5775
0016-0009-0002-0002;0016-0009-0002;d;Dysponent;Wojewodowie;85;;3647
0016-0009-0003;0016-0009;c;Podzadanie 16.9.3;Wdrażanie przedsięwzięć informatycznych o publicznym zastosowaniu;;;32059
0016-0009-0003-0001;0016-0009-0003;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;27;;558
0016-0009-0003-0002;0016-0009-0003;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;31501
0016-0009-0005;0016-0009;c;Podzadanie 16.9.5;Upowszechnianie i wspieranie e-administracji usług administracji publicznej;;;22049
0016-0009-0005-0001;0016-0009-0005;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;27;;6003
0016-0009-0005-0002;0016-0009-0005;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;15446
0016-0009-0005-0003;0016-0009-0005;d;Dysponent;Wojewodowie;85;;600
0016-0009-0007;0016-0009;c;Podzadanie 16.9.7;Promocja społeczeństwa informacyjnego  i upowszechnianie umiejętności informatycznych w społeczeństwie;;;1687
0016-0009-0007-0001;0016-0009-0007;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;27;;1687
0017;;a;FUNKCJA 17;RÓWNOMIERNY ROZWÓJ KRAJU;;;2481273
0017-0001;0017;b;Zadanie 17.1;Wsparcie rozwoju regionalnego kraju;;;978053
0017-0001-0001;0017-0001;c;Podzadanie 17.1.1;Wsparcie regionów w zakresie wzrostu poziomu zatrudnienia i spójności gospodarczej;;;273600
0017-0001-0001-0001;0017-0001-0001;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;273506
0017-0001-0001-0002;0017-0001-0001;d;Dysponent;Wojewodowie;85;;94
0017-0001-0002;0017-0001;c;Podzadanie 17.1.2;Wsparcie rozwoju poszczególnych województw w ramach 16 RPO;;;677141
0017-0001-0002-0001;0017-0001-0002;d;Dysponent;Ministerstwo Kultury i Dziedzictwa Narodowego;24;;2628
0017-0001-0002-0002;0017-0001-0002;d;Dysponent;Ministerstwo Pracy i Polityki Społecznej;31;;661
0017-0001-0002-0003;0017-0001-0002;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;632235
0017-0001-0002-0004;0017-0001-0002;d;Dysponent;Wojewodowie;85;;41617
0017-0001-0003;0017-0001;c;Podzadanie 17.1.3;Wsparcie województw Polski Wschodniej;;;27312
0017-0001-0003-0001;0017-0001-0003;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;27312
0017-0001-0003-0002;0017-0001-0003;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;0
0017-0002;0017;b;Zadanie 17.2;Zamykanie programów Narodowego Planu Rozwoju 2004-2006;;;66786
0017-0002-0001;0017-0002;c;Podzadanie 17.2.1;Certyfikacja wydatków w ramach programów NPR;;;598
0017-0002-0001-0001;0017-0002-0001;d;Dysponent;Ministerstwo Finansów;19;;598
0017-0002-0002;0017-0002;c;Podzadanie 17.2.2;Zamykanie pomocy w ramach programu SPOT;;;850
0017-0002-0002-0001;0017-0002-0002;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;50
0017-0002-0002-0002;0017-0002-0002;d;Dysponent;Ministerstwo Infrastruktury;39;;800
0017-0002-0003;0017-0002;c;Podzadanie 17.2.3;Zamykanie pomocy w ramach programu ZPORR;;;55835
0017-0002-0003-0001;0017-0002-0003;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;202
0017-0002-0003-0002;0017-0002-0003;d;Dysponent;Wojewodowie;85;;55633
0017-0002-0004;0017-0002;c;Podzadanie 17.2.4;Zamykanie pomocy w ramach Inicjatywy Wspólnotowej INTERREG;;;9503
0017-0002-0004-0001;0017-0002-0004;d;Dysponent;Wojewodowie;85;;9503
0017-0003;0017;b;Zadanie 17.3;Koordynacja realizacji NSRO 2007-2013 oraz zarządzanie i wdrażanie programów operacyjnych;;;1320641
0017-0003-0001;0017-0003;c;Podzadanie 17.3.1;Koordynacja NSRO 2007-2013 i zarządzanie realizacją PO Pomoc Techniczna;;;204215
0017-0003-0001-0001;0017-0003-0001;d;Dysponent;Ministerstwo Finansów;19;;1012
0017-0003-0001-0002;0017-0003-0001;d;Dysponent;Ministerstwo Edukacji Narodowej;30;;12205
0017-0003-0001-0003;0017-0003-0001;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;190998
0017-0003-0001-0004;0017-0003-0001;d;Dysponent;Wojewodowie;85;;0
0017-0003-0002;0017-0003;c;Podzadanie 17.3.2;Zarządzanie realizacją PO Innowacyjna Gospodarka;;;9928
0017-0003-0002-0001;0017-0003-0002;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;9928
0017-0003-0003;0017-0003;c;Podzadanie 17.3.3;Zarządzanie realizacją PO Infrastruktura i Środowisko;;;10000
0017-0003-0003-0001;0017-0003-0003;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;10000
0017-0003-0003-0002;0017-0003-0003;d;Dysponent;Wojewodowie;85;;0
0017-0003-0004;0017-0003;c;Podzadanie 17.3.4;Zarządzanie realizacją PO Kapitał Ludzki;;;94015
0017-0003-0004-0001;0017-0003-0004;d;Dysponent;Ministerstwo Pracy i Polityki Społecznej;31;;62527
0017-0003-0004-0002;0017-0003-0004;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;31488
0017-0003-0005;0017-0003;c;Podzadanie 17.3.5;Zarządzanie realizacją PO Rozwój Polski Wschodniej;;;6318
0017-0003-0005-0001;0017-0003-0005;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;6318
0017-0003-0006;0017-0003;c;Podzadanie 17.3.6;Zarządzanie realizacją PO Europejskiej Współpracy Terytorialnej i Europejskiego Instrumentu Sąsiedztwa i Partnerstwa;;;34613
0017-0003-0006-0001;0017-0003-0006;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;34613
0017-0003-0006-0002;0017-0003-0006;d;Dysponent;Wojewodowie;85;;0
0017-0003-0007;0017-0003;c;Podzadanie 17.3.7;Rozliczanie środków pochodzących z UE w ramach NSRO;;;9552
0017-0003-0007-0001;0017-0003-0007;d;Dysponent;Ministerstwo Finansów;19;;5842
0017-0003-0007-0002;0017-0003-0007;d;Dysponent;Wojewodowie;85;;3710
0017-0003-0008;0017-0003;c;Podzadanie 17.3.8;Realizacja PO Pomoc Techniczna służąca wdrażaniu programów NSRO 2007-2013;;;153665
0017-0003-0008-0001;0017-0003-0008;d;Dysponent;Ministerstwo Infrastruktury;21;;455
0017-0003-0008-0002;0017-0003-0008;d;Dysponent;Ministerstwo Pracy i Polityki Społecznej;31;;115
0017-0003-0008-0003;0017-0003-0008;d;Dysponent;Ministerstwo Infrastruktury;39;;12897
0017-0003-0008-0004;0017-0003-0008;d;Dysponent;Ministerstwo Środowiska;41;;6975
0017-0003-0008-0005;0017-0003-0008;d;Dysponent;Ministerstwo Zdrowia;46;;3636
0017-0003-0008-0006;0017-0003-0008;d;Dysponent;Wojewodowie;85;;129587
0017-0003-0009;0017-0003;c;Podzadanie 17.3.9;Wdrażanie PO Innowacyjna Gospodarka;;;64025
0017-0003-0009-0001;0017-0003-0009;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;27;;44310
0017-0003-0009-0002;0017-0003-0009;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;3800
0017-0003-0009-0003;0017-0003-0009;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;15915
0017-0003-0010;0017-0003;c;Podzadanie 17.3.10;Wdrażanie PO Infrastruktura i Środowisko;;;345598
0017-0003-0010-0001;0017-0003-0010;d;Dysponent;Ministerstwo Kultury i Dziedzictwa Narodowego;24;;76829
0017-0003-0010-0002;0017-0003-0010;d;Dysponent;Ministerstwo Infrastruktury;39;;173193
0017-0003-0010-0003;0017-0003-0010;d;Dysponent;Ministerstwo Środowiska;41;;36755
0017-0003-0010-0004;0017-0003-0010;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;4751
0017-0003-0010-0005;0017-0003-0010;d;Dysponent;Ministerstwo Zdrowia;46;;7380
0017-0003-0010-0006;0017-0003-0010;d;Dysponent;Wojewodowie;85;;46690
0017-0003-0011;0017-0003;c;Podzadanie 17.3.11;Wdrażanie PO Kapitał Ludzki;;;273764
0017-0003-0011-0001;0017-0003-0011;d;Dysponent;Kancelaria Prezesa Rady Ministrów;16;;5832
0017-0003-0011-0002;0017-0003-0011;d;Dysponent;Ministerstwo Pracy i Polityki Społecznej;31;;49569
0017-0003-0011-0003;0017-0003-0011;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;212696
0017-0003-0011-0004;0017-0003-0011;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;1167
0017-0003-0011-0005;0017-0003-0011;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;43;;1017
0017-0003-0011-0006;0017-0003-0011;d;Dysponent;Ministerstwo Zdrowia;46;;1500
0017-0003-0011-0007;0017-0003-0011;d;Dysponent;Wojewodowie;85;;1983
0017-0003-0012;0017-0003;c;Podzadanie 17.3.12;Wdrażanie PO Rozwój Polski Wschodniej;;;10832
0017-0003-0012-0001;0017-0003-0012;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;10832
0017-0003-0013;0017-0003;c;Podzadanie 17.3.13;Wdrażanie PO Europejskiej Współpracy Terytorialnej i Europejskiego Instrumentu Sąsiedztwa i Partnerstwa;;;104116
0017-0003-0013-0001;0017-0003-0013;d;Dysponent;Ministerstwo Kultury i Dziedzictwa Narodowego;24;;0
0017-0003-0013-0002;0017-0003-0013;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;1153
0017-0003-0013-0003;0017-0003-0013;d;Dysponent;Wojewodowie;85;;102963
0017-0004;0017;b;Zadanie 17.4;Zarządzanie realizacją pozostałych programów finansowanych z udziałem niepodlegających zwrotowi środków pomocowych;;;115793
0017-0004-0001;0017-0004;c;Podzadanie 17.4.1;Zarządzanie realizacją zadań w ramach Mechanizmu Finansowego EOG oraz Norweskiego Mechanizmu Finansowego;;;5694
0017-0004-0001-0001;0017-0004-0001;d;Dysponent;Ministerstwo Finansów;19;;751
0017-0004-0001-0002;0017-0004-0001;d;Dysponent;Ministerstwo Kultury i Dziedzictwa Narodowego;24;;752
0017-0004-0001-0003;0017-0004-0001;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;1951
0017-0004-0001-0004;0017-0004-0001;d;Dysponent;Ministerstwo Środowiska;41;;556
0017-0004-0001-0005;0017-0004-0001;d;Dysponent;Ministerstwo Spraw Zagranicznych;45;;1684
0017-0004-0002;0017-0004;c;Podzadanie 17.4.2;Zarządzanie realizacją zadań w ramach Szwajcarsko-Polskiego Programu Współpracy (SPPW);;;1639
0017-0004-0002-0001;0017-0004-0002;d;Dysponent;Ministerstwo Finansów;19;;606
0017-0004-0002-0002;0017-0004-0002;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;660
0017-0004-0002-0003;0017-0004-0002;d;Dysponent;Ministerstwo Zdrowia;46;;373
0017-0004-0003;0017-0004;c;Podzadanie 17.4.3;Wdrażanie projektów w ramach Mechanizmu Finansowego EOG oraz Norweskiego Mechanizmu Finansowego;;;101648
0017-0004-0003-0001;0017-0004-0003;d;Dysponent;Ministerstwo Kultury i Dziedzictwa Narodowego;24;;52654
0017-0004-0003-0002;0017-0004-0003;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;14152
0017-0004-0003-0003;0017-0004-0003;d;Dysponent;Ministerstwo Spraw Zagranicznych;45;;33659
0017-0004-0003-0004;0017-0004-0003;d;Dysponent;Ministerstwo Zdrowia;46;;713
0017-0004-0003-0005;0017-0004-0003;d;Dysponent;Komisja Nadzoru Finansowego;70;;470
0017-0004-0004;0017-0004;c;Podzadanie 17.4.4;Wdrażanie Funduszu Stypendialnego i Szkoleniowego w ramach Mechanizmów Finansowych;;;0
0017-0004-0004-0001;0017-0004-0004;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;0
0017-0004-0005;0017-0004;c;Podzadanie 17.4.5;Wdrażanie projektów w ramach SPPW;;;2783
0017-0004-0005-0001;0017-0004-0005;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;777
0017-0004-0005-0002;0017-0004-0005;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;2006
0017-0004-0006;0017-0004;c;Podzadanie 17.4.6;Wsparcie organizacji pozarządowych w ramach Mechanizów Finansowych oraz SPPW;;;2800
0017-0004-0006-0001;0017-0004-0006;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;2800
0017-0004-0007;0017-0004;c;Podzadanie 17.4.7;Wsparcie sektora prywatnego w ramach SPPW;;;0
0017-0004-0007-0001;0017-0004-0007;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;0
0017-0004-0010;0017-0004;c;Podzadanie 17.4.10;Zarządzanie programem ogólnym ``Solidarność i zarządzanie przepływami migracyjnymi``;;;990
0017-0004-0010-0001;0017-0004-0010;d;Dysponent;Ministerstwo Finansów;19;;575
0017-0004-0010-0002;0017-0004-0010;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;415
0017-0004-0011;0017-0004;c;Podzadanie 17.4.11;Zarządzanie realizacją pozostałych programów finansowanych z udziałem bezzwrotnej pomocy zagranicznej;;;239
0017-0004-0011-0001;0017-0004-0011;d;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;239
0018;;a;FUNKCJA 18;SPRAWIEDLIWOŚĆ;;;8820705
0018-0001;0018;b;Zadanie 18.1;Sprawowanie wymiaru sprawiedliwości przez sądy powszechne i wojskowe;;;5554481
0018-0001-0001;0018-0001;c;Podzadanie 18.1.1;Działalność orzecznicza;;;4405957
0018-0001-0001-0001;0018-0001-0001;d;Dysponent;Ministerstwo Sprawiedliwości;15;;4387741
0018-0001-0001-0002;0018-0001-0001;d;Dysponent;Ministerstwo Obrony Narodowej;29;;18216
0018-0001-0004;0018-0001;c;Podzadanie 18.1.4;Zapewnienie warunków organizacyjnych i technicznych funkcjonowania sądów;;;1083107
0018-0001-0004-0001;0018-0001-0004;d;Dysponent;Ministerstwo Sprawiedliwości;15;;1081034
0018-0001-0004-0002;0018-0001-0004;d;Dysponent;Ministerstwo Obrony Narodowej;29;;2073
0018-0001-0006;0018-0001;c;Podzadanie 18.1.6;Wypłata odszkodowań i zadośćuczynień orzekanych przez sądy;;;65417
0018-0001-0006-0001;0018-0001-0006;d;Dysponent;Ministerstwo Sprawiedliwości;15;;65417
0018-0002;0018;b;Zadanie 18.2;Sprawowanie wymiaru sprawiedliwości przez sądownictwo administracyjne;;;350494
0018-0002-0001;0018-0002;c;Podzadanie 18.2.1;Działalność orzecznicza;;;324731
0018-0002-0001-0001;0018-0002-0001;d;Dysponent;Naczelny Sąd Administracyjny;05;;324731
0018-0002-0002;0018-0002;c;Podzadanie 18.2.2;Nadzór administracyjny nad działalnością sądów;;;272
0018-0002-0002-0001;0018-0002-0002;d;Dysponent;Naczelny Sąd Administracyjny;05;;272
0018-0002-0003;0018-0002;c;Podzadanie 18.2.3;Działania na rzecz podnoszenia jakości orzecznictwa;;;4061
0018-0002-0003-0001;0018-0002-0003;d;Dysponent;Naczelny Sąd Administracyjny;05;;4061
0018-0002-0004;0018-0002;c;Podzadanie 18.2.4;Zapewnienie warunków organizacyjnych i technicznych funkcjonowania sądów;;;21430
0018-0002-0004-0001;0018-0002-0004;d;Dysponent;Naczelny Sąd Administracyjny;05;;21430
0018-0003;0018;b;Zadanie 18.3;Sprawowanie wymiaru sprawiedliwości przez Sąd Najwyższy oraz działalność KRS;;;82710
0018-0003-0001;0018-0003;c;Podzadanie 18.3.1;Działalność orzecznicza Sądu Najwyższego;;;46681
0018-0003-0001-0001;0018-0003-0001;d;Dysponent;Sąd Najwyższy;04;;46681
0018-0003-0002;0018-0003;c;Podzadanie 18.3.2;Strzeżenie niezależności sądów i niezawisłości sędziów;;;11650
0018-0003-0002-0001;0018-0003-0002;d;Dysponent;Krajowa Rada Sądownictwa;52;;11650
0018-0003-0004;0018-0003;c;Podzadanie 18.3.4;Zapewnienie warunków organizacyjnych i technicznych funkcjonowania sądów;;;24379
0018-0003-0004-0001;0018-0003-0004;d;Dysponent;Sąd Najwyższy;04;;24379
0018-0004;0018;b;Zadanie 18.4;Wykonywanie kary pozbawienia wolności i tymczasowego aresztowania;;;2377281
0018-0004-0001;0018-0004;c;Podzadanie 18.4.1;Wykonywanie obowiązków statutowych jednostek organizacyjnych Służby Więziennej;;;2365840
0018-0004-0001-0001;0018-0004-0001;d;Dysponent;Ministerstwo Sprawiedliwości;37;;2365840
0018-0004-0002;0018-0004;c;Podzadanie 18.4.2;Realizacja programu pozyskania 17 tys. miejsc w jednostkach organizacyjnych więziennictwa;;;0
0018-0004-0002-0001;0018-0004-0002;d;Dysponent;Ministerstwo Sprawiedliwości;37;;0
0018-0004-0003;0018-0004;c;Podzadanie 18.4.3;System Dozoru Elektronicznego;;;11441
0018-0004-0003-0001;0018-0004-0003;d;Dysponent;Ministerstwo Sprawiedliwości;37;;11441
0018-0004-0004;0018-0004;c;Podzadanie 18.4.4;Resocjalizacja osób pozbawionych wolności poprzez pracę;;;0
0018-0004-0004-0001;0018-0004-0004;d;Dysponent;Ministerstwo Sprawiedliwości;37;;0
0018-0004-0005;0018-0004;c;Podzadanie 18.4.5;Udzielanie pomocy osobom pozbawionym wolności, zwalnianym z zakładów karnych i aresztów śledczych, rodzinom tych osób, pokrzywdzonym przestępstwem i ich rodzinom;;;0
0018-0004-0005-0001;0018-0004-0005;d;Dysponent;Ministerstwo Sprawiedliwości;37;;0
0018-0005;0018;b;Zadanie 18.5;Przeciwdziałanie demoralizacji i przestępczości wśród nieletnich i stworzenie warunków do powrotu nieletnich do normalnego życia;;;207310
0018-0005-0001;0018-0005;c;Podzadanie 18.5.1;Działalność zakładów poprawczych i schronisk dla nieletnich;;;207310
0018-0005-0001-0001;0018-0005-0001;d;Dysponent;Ministerstwo Sprawiedliwości;37;;207310
0018-0005-0002;0018-0005;c;Podzadanie 18.5.2;Nadzór nad procesem resocjalizacji nieletnich;;;0
0018-0005-0002-0001;0018-0005-0002;d;Dysponent;Ministerstwo Sprawiedliwości;37;;0
0018-0006;0018;b;Zadanie 18.6;Informatyzacja działalności i budowa społeczeństwa informacyjnego;;;248429
0018-0006-0001;0018-0006;c;Podzadanie 18.6.1;Utrzymanie systemów informatycznych;;;125075
0018-0006-0001-0001;0018-0006-0001;d;Dysponent;Naczelny Sąd Administracyjny;05;;6402
0018-0006-0001-0002;0018-0006-0001;d;Dysponent;Ministerstwo Sprawiedliwości;15;;94752
0018-0006-0001-0003;0018-0006-0001;d;Dysponent;Ministerstwo Sprawiedliwości;37;;23921
0018-0006-0002;0018-0006;c;Podzadanie 18.6.2;Budowa i wdrożenie rozwiązań informatycznych;;;123354
0018-0006-0002-0001;0018-0006-0002;d;Dysponent;Naczelny Sąd Administracyjny;05;;3333
0018-0006-0002-0002;0018-0006-0002;d;Dysponent;Ministerstwo Sprawiedliwości;15;;110905
0018-0006-0002-0003;0018-0006-0002;d;Dysponent;Ministerstwo Sprawiedliwości;37;;9116
0019;;a;FUNKCJA 19;INFRASTRUKTURA TRANSPORTOWA;;;6934685
0019-0001;0019;b;Zadanie 19.1;Wspieranie transportu drogowego;;;3580006
0019-0001-0001;0019-0001;c;Podzadanie 19.1.1;Budowa i przebudowa sieci dróg krajowych;;;640287
0019-0001-0001-0001;0019-0001-0001;d;Dysponent;Ministerstwo Infrastruktury;39;;636227
0019-0001-0001-0002;0019-0001-0001;d;Dysponent;Wojewodowie;85;;4060
0019-0001-0002;0019-0001;c;Podzadanie 19.1.2;Utrzymanie i zarządzanie siecią dróg krajowych;;;2001643
0019-0001-0002-0001;0019-0001-0002;d;Dysponent;Ministerstwo Infrastruktury;39;;2001643
0019-0001-0003;0019-0001;c;Podzadanie 19.1.3;Zapewnienie bezpieczeństwa użytkownikom sieci drogowej;;;434432
0019-0001-0003-0001;0019-0001-0003;d;Dysponent;Ministerstwo Infrastruktury;39;;288852
0019-0001-0003-0002;0019-0001-0003;d;Dysponent;Wojewodowie;85;;145580
0019-0001-0004;0019-0001;c;Podzadanie 19.1.4;Kształtowanie warunków dla rozwoju transportu drogowego;;;500222
0019-0001-0004-0001;0019-0001-0004;d;Dysponent;Ministerstwo Infrastruktury;39;;5197
0019-0001-0004-0002;0019-0001-0004;d;Dysponent;Wojewodowie;85;;495025
0019-0001-0005;0019-0001;c;Podzadanie 19.1.5;Program wieloletni ``Narodowy program przebudowy dróg lokalnych 2008-2011``;;;3422
0019-0001-0005-0001;0019-0001-0005;d;Dysponent;Wojewodowie;85;;3422
0019-0002;0019;b;Zadanie 19.2;Wspieranie transportu kolejowego;;;2604546
0019-0002-0001;0019-0002;c;Podzadanie 19.2.1;Budowa, rozbudowa i modernizacja infrastruktury kolejowej;;;968939
0019-0002-0001-0001;0019-0002-0001;d;Dysponent;Ministerstwo Infrastruktury;39;;967114
0019-0002-0001-0002;0019-0002-0001;d;Dysponent;Wojewodowie;85;;1825
0019-0002-0002;0019-0002;c;Podzadanie 19.2.2;Utrzymanie powszechnie dostępnej infrastruktury kolejowej;;;1000000
0019-0002-0002-0001;0019-0002-0002;d;Dysponent;Ministerstwo Infrastruktury;39;;1000000
0019-0002-0003;0019-0002;c;Podzadanie 19.2.3;Finansowania usług publicznych w pasażerskim transporcie kolejowym;;;620000
0019-0002-0003-0001;0019-0002-0003;d;Dysponent;Ministerstwo Infrastruktury;39;;620000
0019-0002-0004;0019-0002;c;Podzadanie 19.2.4;Zakup i modernizacja taboru kolejowego;;;0
0019-0002-0004-0001;0019-0002-0004;d;Dysponent;Ministerstwo Infrastruktury;39;;0
0019-0002-0005;0019-0002;c;Podzadanie 19.2.5;Kształtowanie warunków dla rozwoju transportu kolejowego;;;15607
0019-0002-0005-0001;0019-0002-0005;d;Dysponent;Ministerstwo Infrastruktury;39;;4746
0019-0002-0005-0002;0019-0002-0005;d;Dysponent;Urząd Transportu Kolejowego;71;;10861
0019-0003;0019;b;Zadanie 19.3;Wspieranie transportu morskiego i żeglugi śródlądowej;;;668727
0019-0003-0001;0019-0003;c;Podzadanie 19.3.1;Bezpieczeństwo żeglugi morskiej, ochrona brzegów i środowiska morskiego;;;154077
0019-0003-0001-0001;0019-0003-0001;d;Dysponent;Ministerstwo Infrastruktury;21;;154077
0019-0003-0002;0019-0003;c;Podzadanie 19.3.2;Wspieranie infrastruktury morskiej i żeglugi śródlądowej;;;343980
0019-0003-0002-0001;0019-0003-0002;d;Dysponent;Ministerstwo Infrastruktury;21;;343415
0019-0003-0002-0002;0019-0003-0002;d;Dysponent;Ministerstwo Środowiska;41;;0
0019-0003-0002-0003;0019-0003-0002;d;Dysponent;Wojewodowie;85;;565
0019-0003-0003;0019-0003;c;Podzadanie 19.3.3;Ratowanie życia ludzkiego oraz zwalczanie zagrożeń na morzu;;;29480
0019-0003-0003-0001;0019-0003-0003;d;Dysponent;Ministerstwo Infrastruktury;21;;29480
0019-0003-0004;0019-0003;c;Podzadanie 19.3.4;Administracja morska i żeglugi śródlądowej;;;130952
0019-0003-0004-0001;0019-0003-0004;d;Dysponent;Ministerstwo Infrastruktury;21;;127397
0019-0003-0004-0002;0019-0003-0004;d;Dysponent;Ministerstwo Infrastruktury;39;;3555
0019-0003-0005;0019-0003;c;Podzadanie 19.3.5;Kształtowanie warunków dla rozwoju transportu morskiego i żeglugi śródlądowej;;;10238
0019-0003-0005-0001;0019-0003-0005;d;Dysponent;Ministerstwo Infrastruktury;21;;7102
0019-0003-0005-0002;0019-0003-0005;d;Dysponent;Ministerstwo Infrastruktury;39;;3136
0019-0004;0019;b;Zadanie 19.4;Wspieranie transportu lotniczego i infrastruktury lotniczej;;;66723
0019-0004-0001;0019-0004;c;Podzadanie 19.4.1;Wspieranie infrastruktury lotniskowej i nawigacyjnej;;;3361
