ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oś priorytetowa <Kod>;Działanie <Kod>;Poddziałanie <Kod>;Wartość ogółem;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowość;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu;Projekt zakończony (Wniosek o płatność końcową);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
32-59;32;Projekt;Udział w branżowej misji gospodarczej realizowanej w ramach targów International Home Show organizowanych w Toronto w dniach 8-11 października 2010 r.;RPZP.01.03.02-32-017/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;9,120.00;9,120.00;4,560.00;3,876.00;CALESCO S.A.;9551957514;70-850;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka akcyjna - małe przedsiębiorstwo;00 Nie dotyczy;;;2011/05/02;2011/05/04
32-60;32;Projekt;Udział w branżowej misji gospodarczej realizowanej w ramach targów International Home Show organizowanych w Toronto w dniach 8-11 października 2010 r.;RPZP.01.03.02-32-018/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;9,120.00;9,120.00;4,560.00;3,876.00;SADEX PIOTR LACHOWICZ;8511012304;71-229;SZCZECIN;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/03/04;2011/03/08
32-61;32;Projekt;Udział w branżowej misji gospodarczej realizowanej w ramach targów International Home Show organizowanych w Toronto w dniach 8-11 października 2010 r.;RPZP.01.03.02-32-020/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;18,240.00;18,240.00;9,120.00;7,752.00;DOMAR Spółka z ograniczoną odpowiedzialnością;8520601112;70-486;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;;;2011/01/21;2011/01/21
32-62;32;Projekt;Udział w branżowej misji gospodarczej realizowanej w ramach targów International Home Show organizowanych w Toronto w dniach 8-11 października 2010 r.;RPZP.01.03.02-32-023/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;9,120.00;9,120.00;4,560.00;3,876.00;"Kancelaria Radców Prawnych ""Licht&Przeworska"" s.c. ";8512727749;71-430;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/04/20;2011/04/28
32-63;32;Projekt;UDZIAŁ W MIĘDZYNARODOWYCH TARGACH BUDOWNICTWA BUDMA 2011 ORGANIZOWANYCH W POZNANIU W DNIACH 11-14.01.2011.;RPZP.01.03.02-32-025/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;40,943.00;33,845.00;16,922.50;14,384.12;Q4GLASS, ABJ INVESTORS SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓŁKA KOMANDYTOWA;4990580109;75-209;Koszalin;;;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka komandytowa - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/03/24;2011/03/25
32-64;32;Projekt;Targi Turystyczne Market Tour Szczecin, 7-8.05.2011;RPZP.01.03.02-32-033/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;19,910.00;16,320.00;8,000.00;8,000.00;Infoman Spółka Cywilna Przemysław Czuba, Sławomir Czuba;5941126440;71-459;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/03/22;2011/03/23
32-65;32;Projekt;Udział w Targach Regionów i Produktów Turystycznych Tour Salon 2011 organizowanych w Poznaniu w terminie 19-22.10.2011 r.;RPZP.01.03.02-32-034/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;48,800.00;40,000.00;20,000.00;20,000.00;"""PIRO"" s.c. Bogumiła Wołowicz, Mariusz Galus";9551162163;70-513;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/03/18;2011/03/21
32-66;32;Projekt;Udział w Międzynarodowych Targach Budowlano-Instalacyjnych ECOBUILD 2011 organizowanych w Londynie w terminie 01-03.03.2011 r.;RPZP.01.03.02-32-035/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;65,714.06;54,399.40;19,390.00;19,390.00;"""DREWEXIM"" Spółka z ograniczoną odpowiedzialnością";6690501207;75-137;Koszalin;Zachodniopomorskie;Powiat m. Koszalin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;;;2011/04/06;2011/04/07
32-67;32;Projekt;"Udział w Międzynarodowych Targach ""British Bridal Exhibition - Harrogate UK"" 13 - 15 marca 2011";RPZP.01.03.02-32-038/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;72,402.50;52,800.00;20,000.00;20,000.00;"""AGNES"" Agnieszka Pietrzykowska-Czarna i Grzegorz Czarny Spółka Jawna w Swidwinie";6721555926;78-300;Świdwin;Zachodniopomorskie;Powiat świdwiński;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka jawna - średnie przedsiębiorstwo;00 Nie dotyczy;;;2011/03/22;2011/03/23
32-68;32;Projekt;Zakup specjalistycznych jednostek pływających oraz specjalistycznego wyposażenia na potrzeby RZGW Szczecin, niezbędnego do prac przy utrzymaniu śródlądowych dróg wodnych;RPZP.02.01.05-32-001/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.02.00.00;RPZP.02.01.00;RPZP.02.01.05;23,620,000.00;23,620,000.00;11,810,000.00;11,810,000.00;Regionalny Zarząd Gospodarki Wodnej w Szczecinie;8522259310;70-030;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;30 Porty;państwowa jednostka organizacyjna;01 Obszar miejski;;;2011/02/23;2011/03/16
32-69;32;Projekt;WYKONANIE I DOSTAWA 10 SZTUK AUTOBUSÓW SZYNOWYCH O NAPĘDZIE SPALINOWYM WRAZ Z MOŻLIWOŚCIĄ UDZIELENIA ZAMÓWIEŃ UZUPEŁNIAJĄCYCH, STANOWIĄCYCH NIE WIĘCEJ NIŻ 20 % WARTOŚCI ZAMÓWIENIA PODSTAWOWEGO ;RPZP.02.01.07-32-003/09-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.02.00.00;RPZP.02.01.00;RPZP.02.01.07;149,364,600.00;122,430,000.00;122,430,000.00;122,430,000.00;Województwo Zachodniopomorskie ;8512871498;70-540;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;18 Tabor kolejowy;wspólnota samorządowa - województwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPZP.02.01.07-32-003/09-07;Tak;2011/04/28;2011/04/29
32-70;32;Projekt;„Zakup samochodu ratowniczo - gaśniczego dla Ochotniczej Straży Pożarnej w Mirosławcu”;RPZP.04.05.02-32-021/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.04.00.00;RPZP.04.05.00;RPZP.04.05.02;720,237.09;719,749.09;472,350.89;472,350.89;Gmina i Miasto Mirosławiec;7651603418;78-650;Mirosławiec;Zachodniopomorskie;Powiat wałecki;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);wspólnota samorządowa - gmina;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);;;2011/02/17;2011/03/08
