"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"POIG.04.04.00-24-037/08-04";"Innowacyjna technologia produkcji wysokociśnieniowych zbiorników do magazynowania i transportu metanu, wodoru i biopaliw";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Śląskie";"Powiat m. Sosnowiec";"M. Sosnowiec";"149,808,360.00";"148,794,445.00";"40,016,205.71";"34,013,774.85";"VITKOVICE MILMET S.A.";"6440514628";"41-200";"Sosnowiec";"Śląskie";"Powiat m. Sosnowiec";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-24-037/08-03";"Nie";"2009/08/31";"2010/12/30"
"POIG.04.04.00-24-055/08-07";"Wdrożenie innowacyjnej technologii wytwarzania zespołu łopatek dyszowych turbiny niskiego ciśnienia.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Śląskie";"Powiat m. Bielsko-Biała";"M. Bielsko-Biała";"85,410,296.85";"85,410,296.85";"34,104,118.74";"28,988,500.93";"""Avio Polska"" Spółka z ograniczoną odpowiedzialnością";"5471933981";"43-300";"Bielsko-Biała";"Śląskie";"Powiat m. Bielsko-Biała";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-24-055/08-08";"Nie";"2009/08/28";"2011/04/14"
"POIG.04.04.00-26-007/08-04";"Produkcja energii z OZE w Elektrociepłowni BARTOS";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Świętokrzyskie";"Powiat kielecki";"Piekoszów";"19,667,700.00";"16,072,142.86";"11,194,500.00";"9,515,325.00";"Elektrociepłownia Bartos Spółka z ograniczoną odpowiedzialnością";"9591813017";"26-065";"Piekoszów";"Świętokrzyskie";"Powiat kielecki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/09/15";"2011/01/21"
"POIG.04.04.00-30-002/09-02";"Rozbudowa przedsiębiorstwa poprzez wdrożenie innowacyjnej technologii i oferowanie nowych usług";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Dolnośląskie";"Powiat m. Wrocław";"M. Wrocław";"9,852,018.09";"8,075,423.11";"2,422,626.93";"2,059,232.89";"Nasza Klasa Spółka z ograniczoną odpowiedzialnością";"8982122104";"50-265";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/12/16";"2011/01/31"
"POIG.04.04.00-30-002/09-02";"Rozbudowa przedsiębiorstwa poprzez wdrożenie innowacyjnej technologii i oferowanie nowych usług";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat m. st. Warszawa";"M. st. Warszawa";"9,852,018.09";"8,075,423.11";"2,422,626.93";"2,059,232.89";"Nasza Klasa Spółka z ograniczoną odpowiedzialnością";"8982122104";"50-265";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/12/16";"2011/01/31"
"POIG.04.04.00-30-002/09-02";"Rozbudowa przedsiębiorstwa poprzez wdrożenie innowacyjnej technologii i oferowanie nowych usług";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Wielkopolskie";"Powiat m. Poznań";"M. Poznań";"9,852,018.09";"8,075,423.11";"2,422,626.93";"2,059,232.89";"Nasza Klasa Spółka z ograniczoną odpowiedzialnością";"8982122104";"50-265";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/12/16";"2011/01/31"
"POIG.04.04.00-30-003/09-02";"Wdrożenie innowacyjnej technologii zalewania podgrzewaczy będącej wynikiem prac badawczo rozwojowych.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Wielkopolskie";"Powiat krotoszyński";"Kobylin";"18,123,588.00";"10,830,400.00";"4,332,160.00";"3,682,336.00";"Bolsius Polska Spółka z o.o.";"6991454661";"63-740";"Zalesie Małe";"Wielkopolskie";"Powiat krotoszyński";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-30-003/09-01";"Nie";"2009/12/22";"2010/08/24"
"POIG.04.04.00-30-005/09-04";"Poprawa atrakcyjności oferty przedsiębiorstwa poprzez wdrożenie innowacyjnej technologii drukowania
wysokojakościowego.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Wielkopolskie";"Powiat m. Poznań";"M. Poznań";"21,902,660.00";"17,945,000.00";"7,178,000.00";"6,101,300.00";"BSC Drukarnia Opakowań Spółka Akcyjna";"7792076889";"60-171";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/10/28";"2010/07/08"
"POIG.04.04.00-30-011/09-04";"Wdrożenie innowacyjnej technologii uszlachetniania opakowań tekturowych wysokojakościowym nadrukiem offsetowym";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Wielkopolskie";"Powiat leszczyński";"Włoszakowice";"30,524,400.00";"25,000,000.00";"10,000,000.00";"8,500,000.00";"Werner Kenkel Spółka z ograniczoną odpowiedzialnością";"6971865579";"64-117";"Krzycko Wielkie";"Wielkopolskie";"Powiat leszczyński";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/10/21";"2011/03/21"
"POIG.04.04.00-30-012/09-06";"Zwiększenie potencjału przedsiębiorstwa przez innowacyjną technologię cynkowania ogniowego produktów stalowych.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Wielkopolskie";"Powiat czarnkowsko-trzcianecki";"Trzcianka";"65,065,903.28";"56,785,762.52";"22,693,220.26";"19,289,237.22";"Joskin Polska Sp. z o.o.";"7631832920";"64-980";"Trzcianka";"Wielkopolskie";"Powiat czarnkowsko-trzcianecki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-30-012/09-04";"Nie";"2009/12/30";"2010/12/15"
"POIG.04.04.00-30-013/09-05";"Dywersyfikacja produkcji poprzez wdrożenie innowacyjnej technologii produkcji panelowych filtrów powietrza";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Wielkopolskie";"Powiat gostyński";"Gostyń";"10,578,132.00";"8,668,746.24";"3,465,608.50";"2,945,767.23";"WIX-FILTRON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"6961413485";"63-800";"Gostyń";"Wielkopolskie";"Powiat gostyński";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/10/22";"2011/05/24"
"POIG.04.04.00-30-015/08-04";"""Produkcja wielkogabarytowych elementów prefabrykowanych żelbetowych w oparciu o innowacyjne rozwiązania""";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Wielkopolskie";"Powiat m. Poznań";"M. Poznań";"29,697,796.16";"24,270,328.00";"14,560,306.80";"12,376,260.78";"Centrum Nowoczesnej Prefabrykacji Spółka z ograniczoną odpoweidzialnością";"7811822432";"60-462";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/09/09";"2011/04/01"
"POIG.04.04.00-30-015/09-04";"Wdrożenie innowacyjnej technologii i ulepszonych produktów leczniczych przez BIOFARM.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Wielkopolskie";"Powiat m. Poznań";"M. Poznań";"16,654,830.00";"9,656,500.00";"3,862,600.00";"3,283,210.00";"Biofarm Sp. z o.o.";"7780021575";"60-198";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/11/30";"2011/05/19"
"POIG.04.04.00-30-020/08-05";"""Wdrożenie innowacyjnej technologii produkcji okien w zakładzie POZBUD T&R S.A. w Słonawach""";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Wielkopolskie";"Powiat obornicki";"Oborniki";"12,441,679.58";"10,576,579.61";"5,288,289.81";"4,495,046.34";"POZBUD T&R SPÓŁKA AKCYJNA";"7772668150";"62-031";"Luboń";"Wielkopolskie";"Powiat poznański";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-30-020/08-01";"Tak";"2009/09/02";"2010/10/14"
"POIG.04.04.00-30-023/09-03";"Wzrost innowacyjności technologicznej i produktowej firmy WObit w dziedzinie automatyki i robotyki";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Wielkopolskie";"Powiat szamotulski";"Pniewy";"10,033,154.80";"8,017,340.00";"4,794,404.00";"4,075,243.40";"Przedsiębiorstwo Produkcyjno-Handlowe ""WOBIT"" Elżbieta Ober, Katarzyna Ober-Degórska, Jacek Ober Spółka Cywilna";"7831661475";"61-474";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-30-023/09-02";"Nie";"2009/12/30";"2011/02/01"
"POIG.04.05.02-00-008/08-02";"Centrum Innowacji ATM";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.05.00";"POIG.04.05.02";"Mazowieckie";"Powiat m. st. Warszawa";"M. st. Warszawa";"392,017,720.00";"321,282,000.00";"72,320,578.20";"61,472,491.47";"ATM S.A.";"1130059989";"04-186";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.05.02-00-008/08-08";"Nie";"2009/12/18";"2010/11/15"
"POIG.04.05.02-00-024/09-01";"Utworzenie miejsc pracy w centrum usług wspólnych IBM we Wrocławiu";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.05.00";"POIG.04.05.02";"Dolnośląskie";"Powiat m. Wrocław";"M. Wrocław";"605,728,747.85";"282,872,126.77";"84,861,638.03";"72,132,392.32";"IBM Global Services Delivery Centre Polska Sp. z o.o.";"8942978709";"53-611";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.05.02-00-024/09-03";"Nie";"2009/09/30";"2010/12/30"
"POIG.05.03.00-00-001/09-03";"Pomorski Park Naukowo-Technologiczny - rozbudowa - etap 3";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.03.00";"";"Pomorskie";"Powiat m. Gdynia";"M. Gdynia";"123,060,369.23";"101,000,000.00";"85,850,000.00";"72,972,500.00";"Gmina Miasta Gdyni - Gdyńskie Centrum Innowacji Jednostka Budżetowa";"5862138302";"81-451";"Gdynia";"Pomorskie";"Powiat m. Gdynia";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"gminna samorządowa jednostka organizacyjna";"00 Nie dotyczy";"POIG.05.03.00-00-001/09-15";"Nie";"2009/07/24";"2011/05/18"
"POIG.05.04.01-02-101/08-01";"Antyurazowe stabilizatory uchwytu rączki rakiety do tenisa ziemnego
";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.01";"Dolnośląskie";"Powiat wałbrzyski";"Wałbrzych";"23,000.00";"21,737.71";"15,217.00";"12,934.45";"Draw Sp. z o.o.";"8862804516";"58-302";"Wałbrzych ";"Dolnośląskie";"Powiat wałbrzyski";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/08/22";"2009/12/16"
"POIG.05.04.01-06-002/09-00";"Uzyskanie ochrony własności przemysłowej na wynalazek pt.: Urządzenie do mycia odpadów folii w trybie procedury międzynarodowej PCT";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.01";"Lubelskie";"Powiat bialski";"Kodeń";"183,631.92";"150,518.06";"90,310.84";"76,764.21";"SOLAGRO Sp. z o.o.";"5370002086";"21-509";"Kodeń";"Lubelskie";"Powiat bialski";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/12/22";"2009/12/29"
"POIG.05.04.01-12-101/08-03";"Wirnik turbiny wiatrowej o pionowej osi obrotu zgłoszenie ochrony patentowej";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.01";"Małopolskie";"Powiat m. Kraków";"M. Kraków";"116,135.00";"99,016.00";"69,311.00";"58,914.35";"Anew Institute Sp. z o.o.";"6760076638";"30-034";"Kraków";"Małopolskie";"Powiat m. Kraków";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.05.04.01-12-101/08-03";"Nie";"2009/12/28";"2009/12/31"
"POIG.05.04.01-14-001/09-01";"Działania mające na celu uzyskanie ochrony wynalazków Medicalgorithmics Sp. z o.o. oraz rozszerzenie zakresu ich ochrony na terytorium UE, USA i Indii.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.01";"Mazowieckie";"Powiat m. st. Warszawa";"M. st. Warszawa";"380,000.00";"380,000.00";"266,000.00";"226,100.00";"Medicalgorithmics Sp. z o.o.";"5213361457";"00-608";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.05.04.01-14-001/09-02";"Tak";"2009/12/11";"2009/12/23"
"POIG.05.04.01-14-002/09-00";"Uzyskanie międzynarodowej ochrony własności przemysłowej na wynalazek o nazwie Mechanizm dwukorbowo-suwakowy";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.01";"Mazowieckie";"Powiat m. st. Warszawa";"M. st. Warszawa";"122,779.54";"116,440.91";"52,398.40";"44,538.64";"eFneo Fryderyk Migaszewski";"7752313550";"02-495";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/08/05";"2009/08/10"
"POIG.05.04.01-14-003/09-00";"Kriosonda do zabiegów kriochirurgicznych";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.01";"Mazowieckie";"Powiat wołomiński";"Ząbki";"53,600.00";"53,600.00";"37,520.00";"31,892.00";"Gabinet Laryngologiczno-Internistyczny dr.n.med. Stanisław Nitek";"1130169117";"05-091";"Ząbki";"Mazowieckie";"Powiat wołomiński";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"niepubliczny zakład opieki zdrowotnej (w tym osoby prowadzące praktyki lekarskie/pielęgniarskie)";"00 Nie dotyczy";"POIG.05.04.01-14-003/09-02";"Tak";"2009/10/19";"2009/10/22"
"POIG.05.04.01-14-106/08-01";"Ochrona własności intelektualnej firmy Wołoszyn.
";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.01";"Mazowieckie";"Powiat m. st. Warszawa";"M. st. Warszawa";"9,600.00";"9,600.00";"4,320.00";"3,672.00";"WOŁOSZYN Mieczysław Wołoszyn";"5240013884";"03-307";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.05.04.01-14-106/08-01";"Tak";"2009/01/25";"2009/02/13"
"POIG.05.04.01-14-117/08-00";"Zastosowanie kaustyczne tlenku magnezu w stabilizacji substancji zagrażających środowisku przy wykorzystaniu soli i tlenków metali nieżelaznych.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.01";"Mazowieckie";"Powiat warszawski zachodni";"Łomianki";"218,018.00";"184,600.00";"129,220.00";"109,837.00";"ECOTECH Polska Sp. z o.o.";"9721165701";"05-092";"Łomianki";"Mazowieckie";"Powiat nowodworski / Powiat warszawski zachodni";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.05.04.01-14-117/08-01";"Nie";"2009/07/23";"2009/07/30"
"POIG.05.04.01-18-001/09-01";"Dokonanie zgłoszenia przez firmę Pro-Unit s.c. wspólnotowego wzoru przemysłowego w ramach procedury OHIM w Alicante
";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.01";"Podkarpackie";"Powiat łańcucki";"Żołynia";"22,208.00";"20,008.00";"14,005.60";"11,904.76";"Pro-Unit s.c. Michał Szczygielski, Bartosz Wierzbicki";"8151765816";"37-110";"Żołynia";"Podkarpackie";"Powiat leżajski / Powiat łańcucki";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.05.04.01-18-001/09-01";"Tak";"2009/12/21";"2009/12/30"
