"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"POIS.08.01.00-00-003/09-02";"Bezpieczne Południe – rozbudowa systemu ratownictwa drogowego na ciągach komunikacyjnych Polski południowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Małopolskie";"Powiat m. Tarnów";"";"1,024,764.00";"1,024,764.00";"1,024,764.00";"871,049.40";"Śląski Komendant Wojewódzki Państwowej Straży Pożarnej w Katowicach";"9541002423";"40-042";"Katowice";"Śląskie";"Powiat m. Katowice";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-003/09-04";"Nie";"2010/09/30";"2010/10/04"
"POIS.08.01.00-00-003/09-02";"Bezpieczne Południe – rozbudowa systemu ratownictwa drogowego na ciągach komunikacyjnych Polski południowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Małopolskie";"Powiat olkuski";"";"1,024,764.00";"1,024,764.00";"1,024,764.00";"871,049.40";"Śląski Komendant Wojewódzki Państwowej Straży Pożarnej w Katowicach";"9541002423";"40-042";"Katowice";"Śląskie";"Powiat m. Katowice";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-003/09-04";"Nie";"2010/09/30";"2010/10/04"
"POIS.08.01.00-00-003/09-02";"Bezpieczne Południe – rozbudowa systemu ratownictwa drogowego na ciągach komunikacyjnych Polski południowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Małopolskie";"Powiat wadowicki";"";"1,024,764.00";"1,024,764.00";"1,024,764.00";"871,049.40";"Śląski Komendant Wojewódzki Państwowej Straży Pożarnej w Katowicach";"9541002423";"40-042";"Katowice";"Śląskie";"Powiat m. Katowice";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-003/09-04";"Nie";"2010/09/30";"2010/10/04"
"POIS.08.01.00-00-003/09-02";"Bezpieczne Południe – rozbudowa systemu ratownictwa drogowego na ciągach komunikacyjnych Polski południowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Opolskie";"Powiat brzeski";"";"1,707,940.00";"1,707,940.00";"1,707,940.00";"1,451,749.00";"Śląski Komendant Wojewódzki Państwowej Straży Pożarnej w Katowicach";"9541002423";"40-042";"Katowice";"Śląskie";"Powiat m. Katowice";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-003/09-04";"Nie";"2010/09/30";"2010/10/04"
"POIS.08.01.00-00-003/09-02";"Bezpieczne Południe – rozbudowa systemu ratownictwa drogowego na ciągach komunikacyjnych Polski południowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Opolskie";"Powiat krapkowicki";"";"1,707,940.00";"1,707,940.00";"1,707,940.00";"1,451,749.00";"Śląski Komendant Wojewódzki Państwowej Straży Pożarnej w Katowicach";"9541002423";"40-042";"Katowice";"Śląskie";"Powiat m. Katowice";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-003/09-04";"Nie";"2010/09/30";"2010/10/04"
"POIS.08.01.00-00-003/09-02";"Bezpieczne Południe – rozbudowa systemu ratownictwa drogowego na ciągach komunikacyjnych Polski południowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Opolskie";"Powiat strzelecki";"";"1,707,940.00";"1,707,940.00";"1,707,940.00";"1,451,749.00";"Śląski Komendant Wojewódzki Państwowej Straży Pożarnej w Katowicach";"9541002423";"40-042";"Katowice";"Śląskie";"Powiat m. Katowice";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-003/09-04";"Nie";"2010/09/30";"2010/10/04"
"POIS.08.01.00-00-003/09-02";"Bezpieczne Południe – rozbudowa systemu ratownictwa drogowego na ciągach komunikacyjnych Polski południowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Podkarpackie";"Powiat m. Rzeszów";"";"5,123,820.00";"5,123,820.00";"5,123,820.00";"4,355,247.00";"Śląski Komendant Wojewódzki Państwowej Straży Pożarnej w Katowicach";"9541002423";"40-042";"Katowice";"Śląskie";"Powiat m. Katowice";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-003/09-04";"Nie";"2010/09/30";"2010/10/04"
"POIS.08.01.00-00-003/09-02";"Bezpieczne Południe – rozbudowa systemu ratownictwa drogowego na ciągach komunikacyjnych Polski południowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Śląskie";"Powiat m. Chorzów";"";"1,707,940.00";"1,707,940.00";"1,707,940.00";"1,451,749.00";"Śląski Komendant Wojewódzki Państwowej Straży Pożarnej w Katowicach";"9541002423";"40-042";"Katowice";"Śląskie";"Powiat m. Katowice";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-003/09-04";"Nie";"2010/09/30";"2010/10/04"
"POIS.08.01.00-00-003/09-02";"Bezpieczne Południe – rozbudowa systemu ratownictwa drogowego na ciągach komunikacyjnych Polski południowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Śląskie";"Powiat m. Dąbrowa Górnicza";"";"1,707,940.00";"1,707,940.00";"1,707,940.00";"1,451,749.00";"Śląski Komendant Wojewódzki Państwowej Straży Pożarnej w Katowicach";"9541002423";"40-042";"Katowice";"Śląskie";"Powiat m. Katowice";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-003/09-04";"Nie";"2010/09/30";"2010/10/04"
"POIS.08.01.00-00-003/09-02";"Bezpieczne Południe – rozbudowa systemu ratownictwa drogowego na ciągach komunikacyjnych Polski południowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Śląskie";"Powiat m. Gliwice";"";"1,707,940.00";"1,707,940.00";"1,707,940.00";"1,451,749.00";"Śląski Komendant Wojewódzki Państwowej Straży Pożarnej w Katowicach";"9541002423";"40-042";"Katowice";"Śląskie";"Powiat m. Katowice";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-003/09-04";"Nie";"2010/09/30";"2010/10/04"
"POIS.11.02.00-00-046/09-00";"Dokończenie modernizacji formy zewnętrznej Filharmonii Opolskiej wraz z elem. usprawnień techn.  ";"Program Operacyjny Infrastruktura i Środowisko";"POIS.11.00.00";"POIS.11.02.00";"";"Opolskie";"Powiat m. Opole";"";"32,323,349.19";"25,796,320.01";"20,000,000.00";"20,000,000.00";"Filharmonia Opolska im. Józefa Elsnera";"7540336747";"45-075";"Opole";"Opolskie";"Powiat m. Opole";"59 Rozwój infrastruktury kulturalnej";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.11.02.00-00-046/09-05";"Nie";"2010/07/02";"2010/07/06"
"POIS.12.01.00-00-026/08-02";"Rozwój systemu ratownictwa medycznego w Powiecie Świdnickim poprzez zakup dla SP ZOZ Powiatowe Pogotowie Ratunkowe w Świdnicy 3 ambulansów sanitarnych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Dolnośląskie";"Powiat świdnicki";"";"845,539.55";"832,729.55";"707,820.11";"707,820.11";"Powiat Świdnicki";"8842369827";"58-100";"Świdnica";"Dolnośląskie";"Powiat świdnicki";"76 Infrastruktura ochrony zdrowia";"wspólnota samorządowa - powiat";"00 Nie dotyczy";"";"";"2010/03/01";"2010/03/17"
"POIS.12.01.00-00-027/08-01";"Unowocześnienie transportu sanitanego przez Pogotowie Ratunkowe w Wałbrzychu poprzez zakup 6 ambulansów specjalistycznych z wyposażeniem";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Dolnośląskie";"Powiat wałbrzyski";"";"2,494,290.00";"2,488,800.00";"2,115,480.00";"2,115,480.00";"Pogotowie Ratunkowe w Wałbrzychu";"8862386987";"58-300";"Wałbrzych";"Dolnośląskie";"Powiat wałbrzyski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-027/08-04";"Tak";"2010/03/01";"2010/03/17"
"POIS.12.01.00-00-031/08-01";"Zakup ambulansu sanitarnego wraz z wyposażeniem dla Szpitala Specjalistycznego im. F. Ceynowy w Wejherowie ";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Pomorskie";"Powiat wejherowski";"";"340,000.00";"340,000.00";"289,000.00";"289,000.00";"Szpital Specjalistyczny im. Floriana Ceynowy w Wejherowie ";"5881829131";"84-200";"Wejherowo";"Pomorskie";"Powiat wejherowski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-031/08-03-K01";"Tak";"2010/03/02";"2010/03/10"
"POIS.12.01.00-00-032/08-00";"Zwiększenia  bezpieczeństwa zdrowotnego w Regionie Bieszczadzkim poprzez odnowę i unowocześnienie bazy transportowej Zespołów Ratownictwa Medycznego ";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Podkarpackie";"Powiat sanocki";"";"375,000.00";"375,000.00";"318,750.00";"318,750.00";"Samodzielny Publiczny Zespół Opieki Zdrowotnej w Sanoku";"6871640438";"38-500";"Sanok";"Podkarpackie";"Powiat sanocki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-032/08-03";"Tak";"2010/04/06";"2010/04/12"
"POIS.12.01.00-00-039/08-01";"Poprawa jakości i usług ratowniczych Szpitala Powiatu Bytowskiego, poprzez wymianę specjalistycznych środków transportu ratowniczego - ambulansów typu ""S"" i ""P"" stacjonujących w Bytowie oraz typu ""P"" stacjonującego w Miastku.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Pomorskie";"Powiat bytowski";"";"1,196,300.00";"1,196,300.00";"1,016,855.00";"1,016,855.00";"Szpital Powiatu Bytowskiego";"8421493240";"77-100";"Bytów";"Pomorskie";"Powiat bytowski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-039/08-02";"Nie";"2010/12/14";"2010/12/22"
"POIS.12.01.00-00-041/08-02";"Zakup ambulansów przez Samodzielny Publiczny Zespół Opieki Zdrowotnej w Brzesku";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Małopolskie";"Powiat brzeski";"";"744,459.20";"744,459.20";"632,790.32";"632,790.32";"Samodzielny Publiczny Zespół Opieki Zdrowotnej w Brzesku";"8691663456";"32-800";"Brzesko";"Małopolskie";"Powiat brzeski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"";"";"2010/03/01";"2010/03/17"
"POIS.12.01.00-00-046/08-02";"Poprawa efektywności funkcjonowania systemu ratownictwa medycznego w powiecie malborskim poprzez wyposażenie zespołów wyjazdowych w nowe pojazdy i sprzęt specjalistyczny";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Pomorskie";"Powiat malborski";"";"700,000.00";"700,000.00";"595,000.00";"595,000.00";"Powiatowe Centrum Zdrowia Spółka z ograniczoną odpowiedzialnością Niepubliczny Zakład Opieki Zdrowotnej w Malborku";"5792133296";"82-200";"Malbork";"Pomorskie";"Powiat malborski";"76 Infrastruktura ochrony zdrowia";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/02/24";"2010/03/10"
"POIS.12.01.00-00-049/08-01";"Zakup ambulansu sanitarnego typu ""W"" wraz z wyposażeniem na potrzeby zespołu ratownictwa medycznego oddziału pomocy doraźnej w Zespole Opieki Zdrowotnej w Ropczycach.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Podkarpackie";"Powiat ropczycko-sędziszowski";"";"385,000.00";"385,000.00";"327,250.00";"327,250.00";"Powiat Ropczycko-Sędziszowski";"8181463043";"39-100";"Ropczyce";"Podkarpackie";"Powiat ropczycko-sędziszowski";"76 Infrastruktura ochrony zdrowia";"wspólnota samorządowa - powiat";"00 Nie dotyczy";"POIS.12.01.00-00-049/08-03";"Tak";"2010/02/25";"2010/03/10"
"POIS.12.01.00-00-050/08-00";"Zakup specjalistycznego środka transportu sanitarnego (ambulans) wraz z wyposażeniem dla potrzeb specjalistycznego zespołu ratownictwa medycznego w Piotrkowie Tryb. ";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Łódzkie";"Powiat piotrkowski";"";"348,830.00";"348,830.00";"296,505.50";"296,505.50";"Samodzielny Szpital Wojewódzki im.Mikołaja Kopernika w Piotrkowie Trybunalskim";"7712295780";"97-300";"Piotrków Trybunalski";"Łódzkie";"Powiat m. Piotrków Trybunalski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-050/08-01";"Tak";"2010/04/15";"2010/04/15"
"POIS.12.01.00-00-051/08-01";"Poprawa jakości i efektywności usług medycznych dla pacjentów miasta Konina i powiatu konińskiego poprzez zakup ambulansów wraz z wyposażeniem. ";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Wielkopolskie";"Powiat koniński";"";"674,663.53";"667,199.41";"567,119.49";"567,119.49";"Wojewódzka Stacja Pogotowia Ratunkowego w Koninie";"6651098084";"62-510";"Konin";"Wielkopolskie";"Powiat koniński / Powiat m. Konin";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"";"";"2010/02/26";"2010/03/09"
"POIS.12.01.00-00-056/08-00";"Zakup specjalistycznych środków transportu sanitarnego na potrzeby Falck Medycyna Sp. z o. o.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Mazowieckie";"Powiat otwocki";"";"875,000.00";"875,000.00";"743,750.00";"743,750.00";"FALCK Medycyna Sp z o.o.";"5272435938";"01-161";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"76 Infrastruktura ochrony zdrowia";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/03/10";"2010/03/12"
"POIS.12.01.00-00-056/08-00";"Zakup specjalistycznych środków transportu sanitarnego na potrzeby Falck Medycyna Sp. z o. o.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Mazowieckie";"Powiat piaseczyński";"";"875,000.00";"875,000.00";"743,750.00";"743,750.00";"FALCK Medycyna Sp z o.o.";"5272435938";"01-161";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"76 Infrastruktura ochrony zdrowia";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/03/10";"2010/03/12"
"POIS.12.01.00-00-056/08-00";"Zakup specjalistycznych środków transportu sanitarnego na potrzeby Falck Medycyna Sp. z o. o.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Warmińsko-mazurskie";"Powiat giżycki";"";"1,750,000.00";"1,750,000.00";"1,487,500.00";"1,487,500.00";"FALCK Medycyna Sp z o.o.";"5272435938";"01-161";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"76 Infrastruktura ochrony zdrowia";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/03/10";"2010/03/12"
"POIS.12.01.00-00-058/08-01";"Zakup ambulansów reanimacyjnych przez SP ZOZ w Kędzierzynie-Koźlu szansą na zwiększenie bezpieczeństwa zdrowotnego mieszkańców powiatu Kędzierzyńsko-kozielskiego";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Opolskie";"Powiat kędzierzyńsko-kozielski";"";"758,418.56";"758,418.56";"644,655.78";"644,655.78";"Samodzielny Publiczny Zespół Opieki Zdrowotnej w Kędzierzynie-Koźlu";"7491790304";"47-200";"Kędzierzyn-Koźle";"Opolskie";"Powiat krapkowicki / Powiat kędzierzyńsko-kozielski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-058/08-01";"Tak";"2010/08/30";"2010/08/30"
"POIS.12.01.00-00-063/08-02";"Wymiana ambulansów ratunkowych z doposażeniem o system dysponowania zespołów wyjazdowych dla Powiatowej Stacji Pogotowia Ratunkowego SP Z w Mielcu.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Podkarpackie";"Powiat mielecki";"";"928,741.56";"819,441.40";"696,525.19";"696,525.19";"Powiatowa Stacja Pogotowia Ratunkowego Samodzielny Publiczny Zakład";"8171945415";"39-300";"Mielec";"Podkarpackie";"Powiat mielecki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-063/08-03-K01";"Tak";"2010/03/01";"2010/03/10"
"POIS.12.01.00-00-064/08-00";"Wymiana ambulansu wraz z wyposażeniem na potrzeby specjalistycznego zespołu ratownictwa medycznego Zespołu Opieki Zdrowotnej w Rydułtowach.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Śląskie";"Powiat wodzisławski";"";"434,345.13";"434,345.13";"369,193.36";"369,193.36";"Zespół Opieki Zdrowotnej w Rydułtowach";"6472179854";"44-283";"Rydułtowy";"";"";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-064/08-01";"Tak";"2010/03/25";"2010/03/25"
"POIS.12.01.00-00-066/08-04";"Zakup ambulansu reanimacyjnego z wyposażeniem na potrzeby zespołu ratownictwa medycznego w Zespole Opieki Zdrowotnej w Łańcucie.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Podkarpackie";"Powiat łańcucki";"";"400,000.00";"400,000.00";"340,000.00";"340,000.00";"Powiat Łańcucki";"8151632564";"37-100";"Łańcut";"Podkarpackie";"Powiat łańcucki";"76 Infrastruktura ochrony zdrowia";"wspólnota samorządowa - powiat";"00 Nie dotyczy";"POIS.12.01.00-00-066/08-03";"Tak";"2010/10/12";"2010/10/15"
"POIS.12.01.00-00-067/08-02";"Zakup ambulansów wraz z wyposażeniem dla Szpitala Rejonowego w Tomaszowie Mazowieckim.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Łódzkie";"Powiat tomaszowski";"";"1,355,062.55";"1,325,060.55";"1,126,301.46";"1,126,301.46";"Powiat Tomaszowski";"7732321115";"97-200";"Tomaszów Mazowiecki";"Łódzkie";"Powiat tomaszowski";"76 Infrastruktura ochrony zdrowia";"gminna samorządowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.12.01.00-00-067/08-04";"Tak";"2010/02/24";"2010/03/10"
"POIS.12.01.00-00-067/10-00";"Wyposażenie i uruchomienie Centrum Urazowego w Szpitalu Uniwersyteckim w Krakowie – Etap II";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Małopolskie";"Powiat m. Kraków";"";"11,273,000.00";"11,243,000.00";"11,243,000.00";"9,556,550.00";"Samodzielny Publiczny Zakład Opieki Zdrowotnej Szpital Uniwersytecki w Krakowie";"6751199442";"31-501";"Kraków";"Małopolskie";"Powiat m. Kraków";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-067/10-01";"Nie";"2010/12/22";"2010/12/23"
"POIS.12.01.00-00-070/08-02";"Poprawa jakości oraz skuteczności działań jednostek ratownictwa medycznego Zespołu Opieki Zdrowotnej w Kłodzku poprzez wymianę ambulansów sanitarnych wraz z wyposażeniem medycznym.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Dolnośląskie";"Powiat kłodzki";"";"1,060,000.00";"1,060,000.00";"901,000.00";"901,000.00";"Zespół Opieki Zdrowotnej w Kłodzku";"8831598671";"57-300";"Kłodzko";"Dolnośląskie";"Powiat kłodzki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-070/08-03";"Tak";"2010/03/01";"2010/03/10"
"POIS.12.01.00-00-083/08-01";"Zakup specjalistycznego ambulansu dla Publicznego Zakładu Opieki Zdrowotnej Szpitala im. Franciszka Żaczka w Pucku.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Pomorskie";"Powiat pucki";"";"419,810.63";"419,810.63";"356,839.03";"356,839.03";"Samodzielny Publiczny Zakład Opieki Zdrwotnej Szpital im. Franciszka Żaczka w Pucku";"5871471188";"84-100";"Puck";"Pomorskie";"Powiat pucki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-083/08-03";"Tak";"2010/03/01";"2010/03/03"
"POIS.12.01.00-00-085/08-01";"Zakup ambulansów sanitarnych wraz z wyposażeniem na potrzeby specjalistycznych i podstawowych zespołów ratownictwa medycznego ZZOZ w Ostrowie Wlkp.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Wielkopolskie";"Powiat ostrowski";"";"1,222,223.05";"1,222,223.05";"1,038,889.59";"1,038,889.59";"Zespół Zakładów Opieki Zdrowotnej w Ostrowie Wielkopolskim";"6222256387";"63-400";"Ostrów Wielkopolski";"Wielkopolskie";"Powiat ostrowski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-085/08-04";"Tak";"2010/02/26";"2010/03/10"
"POIS.12.01.00-00-088/08-01";"Wsparcie systemu ratownictwa medycznego w powiecie pajęczańskim poprzez zakup ambulansu sanitarnego typu ""S"" z wyposażeniem dla SP ZOZ w Pajęcznie.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Łódzkie";"Powiat pajęczański";"";"350,000.00";"350,000.00";"297,500.00";"297,500.00";"Samodzielny Publiczny Zespół Opieki Zdrowotnej w Pajęcznie";"5741781186";"98-330";"Pajęczno";"Łódzkie";"Powiat pajęczański";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-088/08-03";"Tak";"2010/03/01";"2010/03/09"
