"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPMP.09.01.00-12-040/10-01";"Ewaluacja i udział w zarządzaniu MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"167,751.00";"167,751.00";"142,588.00";"142,588.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-040/10-12";"Tak";"2010/09/27";"2010/10/13"
"RPMP.09.01.00-12-041/10-03";"Monitoring MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"38,016.00";"38,016.00";"32,313.00";"32,313.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-041/10-12";"Tak";"2010/12/20";"2010/12/28"
"RPMP.09.01.00-12-042/10-02";"Zarządzanie finansowe MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"11,044.00";"10,267.00";"8,727.00";"8,727.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-042/10-12";"Tak";"2010/12/20";"2010/12/28"
"RPMP.09.01.00-12-043/10-02";"Utrzymanie i rozwój Regionalnego Systemu Informatycznego na potrzeby MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"89,840.00";"89,840.00";"76,364.00";"76,364.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-043/10-12";"Tak";"2010/10/25";"2010/11/09"
"RPMP.09.01.00-12-044/10-04";"Analizy i badania oraz usługi zewnętrzne na potrzeby wspierania wdrażania MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"74,160.00";"74,160.00";"63,036.00";"63,036.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-044/10-12";"Tak";"2010/12/20";"2010/12/28"
"RPMP.09.01.00-12-046/10-04";"Obsługa procesu oceny projektów złożonych do MRPO 2007-2013 - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"694,560.00";"694,560.00";"590,376.00";"590,376.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-046/10-12";"Tak";"2010/12/20";"2010/12/28"
"RPMP.09.01.00-12-047/10-03";"Ekspertyzy i opinie techniczne na potrzeby kontroli projektów wdrażanych z ramach MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"5,000.00";"5,000.00";"4,250.00";"4,250.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-047/10-12";"Tak";"2010/12/20";"2010/12/28"
"RPMP.09.01.00-12-049/10-03";"Pomoc Techniczna Priorytet 9 PT MRPO - zasoby ludzkie";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"11,260,640.00";"10,899,870.00";"9,264,890.00";"9,264,890.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-049/10-12";"Tak";"2010/11/23";"2010/12/09"
"RPMP.09.01.00-12-050/10-02";"Pomoc Techniczna Priorytet 9 PT MRPO - seminaria w zakresie zarządzania i wdrażania";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"348,296.00";"341,296.00";"290,100.00";"290,100.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-050/10-12";"Tak";"2010/11/23";"2010/12/09"
"RPMP.09.01.00-12-051/10-05";"Pomoc Techniczna Priorytet 9 PT MRPO - obsługa logistyczna i informatyczna";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"3,795,260.00";"3,794,990.00";"3,225,741.00";"3,225,741.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-051/10-12";"Tak";"2010/11/23";"2010/12/09"
"RPMP.09.01.00-12-052/10-01";"Pomoc Techniczna Priorytet 9 PT MRPO - podróże służbowe 9.1";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"66,220.00";"65,000.00";"55,250.00";"55,250.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-052/10-12-K01";"Tak";"2010/10/12";"2010/11/09"
"RPMP.09.01.00-12-054/10-03";"Pomoc Techniczna MRPO - delegacje zagraniczne";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"146,336.00";"144,610.00";"122,918.00";"122,918.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-054/10-12-K01";"Tak";"2010/12/20";"2010/12/28"
"RPMP.09.01.00-12-055/10-03";"Działalność Instytucji Pośredniczącej II stopnia dla 2 osi priorytetowej MRPO ""Gospodarka regionalnej szansy"" w 2010 roku - PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"6,442,894.00";"6,273,979.00";"5,332,882.00";"5,332,882.00";"Małopolskie Centrum Przedsiębiorczości";"6751378475";"31-542";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-055/10-12";"Tak";"2010/12/20";"2010/12/28"
"RPMP.09.02.00-12-045/10-02";"Działalność Centrum Informacyjnego FEM - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.02.00";"";"Małopolskie";"";"";"265,000.00";"265,000.00";"225,250.00";"225,250.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.02.00-12-045/10-12";"Tak";"2010/10/25";"2010/11/09"
"RPMP.09.02.00-12-048/10-04";"Promocja MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.02.00";"";"Małopolskie";"";"";"749,819.00";"749,819.00";"637,346.00";"637,346.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.02.00-12-048/10-12";"Tak";"2010/10/25";"2010/11/09"
"RPMP.09.02.00-12-053/10-02";"Pomoc Techniczna Priorytet 9 PT MRPO - podróże służbowe 9.2.";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.02.00";"";"Małopolskie";"";"";"14,800.00";"14,000.00";"11,900.00";"11,900.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.02.00-12-053/10-12";"Tak";"2010/11/23";"2010/12/09"
"RPMP.09.02.00-12-056/10-01";"Działalność informacyjno - promocyjna Instytucji Pośredniczącej II stopnia dla 2 osi priorytetowej MRPO ""Gospodarka regionalnej szansy"" w 2010 roku - PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.02.00";"";"Małopolskie";"";"";"622,000.00";"620,000.00";"527,000.00";"527,000.00";"Małopolskie Centrum Przedsiębiorczości";"6751378475";"31-542";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.02.00-12-056/10-12";"Tak";"2010/09/21";"2010/10/18"
"RPOP.07.01.00-16-002/09-03";"Roczny Plan Działań Pomocy Technicznej RPO WO 2007-2013 na 2010 rok";"Regionalny Program Operacyjny Województwa Opolskiego";"RPOP.07.00.00";"RPOP.07.01.00";"";"Opolskie";"";"";"4,483,688.42";"4,483,688.42";"3,811,135.16";"3,811,135.16";"Opolskie Centrum Rozwoju Gospodarki";"7542898797";"45-716";"Opole";"Opolskie";"Powiat m. Opole";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"RPOP.07.01.00-16-002/09-08";"Tak";"2010/12/14";"2010/12/17"
"RPPD.01.03.00-20-001/09-01";"Wspieranie przedsiębiorczości w województwie podlaskim poprzez udzielanie poręczeń.";"Regionalny Program Operacyjny Województwa Podlaskiego";"RPPD.01.00.00";"RPPD.01.03.00";"";"Podlaskie";"";"";"50,000,000.00";"50,000,000.00";"50,000,000.00";"50,000,000.00";"Podlaski Fundusz Poręczeniowy Spółka z ograniczoną odpowiedzialnością";"5421030923";"15-073";"Białystok";"Podlaskie";"Powiat m. Białystok";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/09/20";"2010/09/21"
"RPPD.01.03.00-20-002/09-01";"Wsparcie sektora MŚP z terenu woj. podlaskiego poprzez udzielanie pożyczek.";"Regionalny Program Operacyjny Województwa Podlaskiego";"RPPD.01.00.00";"RPPD.01.03.00";"";"Podlaskie";"";"";"10,000,000.00";"10,000,000.00";"10,000,000.00";"10,000,000.00";"Podlaska Fundacja Rozwoju Regionalnego";"5421007427";"15-073";"Białystok";"Podlaskie";"Powiat m. Białystok";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundacja";"01 Obszar miejski";"";"";"2010/09/20";"2010/09/21"
"RPPD.01.03.00-20-002/10-00";"Podlaski Fundusz Przedsiębiorczości.";"Regionalny Program Operacyjny Województwa Podlaskiego";"RPPD.01.00.00";"RPPD.01.03.00";"";"Podlaskie";"";"";"15,000,000.00";"15,000,000.00";"15,000,000.00";"15,000,000.00";"Fundacja Rozwoju Przedsiębiorczości w Suwałkach";"8441005427";"16-400";"Suwałki";"Podlaskie";"Powiat m. Suwałki / Powiat suwalski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundacja";"01 Obszar miejski";"RPPD.01.03.00-20-002/10-01";"Nie";"2010/12/23";"2010/12/23"
"RPPD.01.03.00-20-003/09-01";"Fundusz Pożyczkowy dla Mikro, Małych i Średnich Przedsiębiorstw zwany dalej Północny Fundusz Pożyczkowy";"Regionalny Program Operacyjny Województwa Podlaskiego";"RPPD.01.00.00";"RPPD.01.03.00";"";"Podlaskie";"";"";"15,000,000.00";"14,975,452.00";"14,975,452.00";"14,975,452.00";"Agencja Rozwoju Regionalnego ""ARES"" S.A. w Suwałkach ";"8440005767";"16-400";"Suwałki";"Podlaskie";"Powiat m. Suwałki / Powiat suwalski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - duże przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/06/09";"2010/06/09"
"RPPD.01.03.00-20-003/10-00";"Północny Fundusz Pożyczkowy II";"Regionalny Program Operacyjny Województwa Podlaskiego";"RPPD.01.00.00";"RPPD.01.03.00";"";"Podlaskie";"";"";"10,815,000.00";"10,815,000.00";"10,815,000.00";"10,815,000.00";"Agencja Rozwoju Regionalnego ""ARES"" S.A. w Suwałkach";"8440005767";"16-400";"Suwałki";"Podlaskie";"Powiat m. Suwałki / Powiat suwalski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - duże przedsiębiorstwo";"01 Obszar miejski";"RPPD.01.03.00-20-003/10-01";"Nie";"2010/12/22";"2010/12/22"
"RPPD.01.03.00-20-004/09-00";"Wyodrębnienie funduszu pożyczkowego ""Sami Swoi"" dla przedsiębiorców z woj. podlaskiego poprzez jego dokapitalizowanie.";"Regionalny Program Operacyjny Województwa Podlaskiego";"RPPD.01.00.00";"RPPD.01.03.00";"";"Podlaskie";"";"";"12,930,500.00";"12,500,000.00";"10,000,000.00";"10,000,000.00";"Fundacja na rzecz Rozwoju Polskiego Rolnictwa";"1130013295";"01-682";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundacja";"01 Obszar miejski";"RPPD.01.03.00-20-004/09-01";"Nie";"2010/03/10";"2010/03/11"
"RPPD.01.03.00-20-004/10-00";"Północny Fundusz Poręczeniowy.";"Regionalny Program Operacyjny Województwa Podlaskiego";"RPPD.01.00.00";"RPPD.01.03.00";"";"Podlaskie";"";"";"15,750,000.00";"15,750,000.00";"15,750,000.00";"15,750,000.00";"Agencja Rozwoju Regionalnego ""ARES"" S.A. w Suwałkach";"8440005767";"16-400";"Suwałki";"Podlaskie";"Powiat m. Suwałki / Powiat suwalski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - duże przedsiębiorstwo";"01 Obszar miejski";"RPPD.01.03.00-20-004/10-01";"Nie";"2010/12/21";"2010/12/22"
"RPPK.01.01.00-18-001/10-02";"Dokapitalizowanie Funduszu Poręczeniowego w Łańcucie";"Regionalny Program Operacyjny Województwa Podkarpackiego";"RPPK.01.00.00";"RPPK.01.01.00";"";"Podkarpackie";"";"";"11,193,865.92";"11,000,000.00";"10,000,000.00";"8,500,000.00";"Poręczenia kredytowe spółka z ograniczona odpowiedizalnością";"1181783560";"00-814";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2010/12/14";"2010/12/15"
"RPPK.01.01.00-18-008/10-04";"Wsparcie przedsiębiorstw przez dokapitalizowanie Podkarpackiego Funduszu Poręczeń Kredytowych ";"Regionalny Program Operacyjny Województwa Podkarpackiego";"RPPK.01.00.00";"RPPK.01.01.00";"";"Podkarpackie";"";"";"10,000,463.41";"10,000,000.00";"10,000,000.00";"8,500,000.00";"Podkarpacki Fundusz Poręczeń Kredytowych Spółka z ograniczoną odpowiedzialnością";"8133370390";"35-045";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2010/11/18";"2011/05/13"
"RPPM.01.04.00-00-001/09-02";"Wsparcie kapitałowe Funduszu Pożyczkowego ""Słupia"" działającego przy Słupskim Stowarzyszeniu Innowacji Gospodarczych i Przedsiebiorczości""";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.04.00";"";"Pomorskie";"";"";"11,160,000.00";"11,160,000.00";"8,370,000.00";"8,370,000.00";"Słupskie Stowarzyszenie Innowacji Gospodarczych i Przedsiębiorczości";"8391013458";"76-200";"Słupsk";"Pomorskie";"Powiat człuchowski / Powiat słupski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"stowarzyszenie";"01 Obszar miejski";"";"";"2010/04/07";"2010/04/07"
"RPPM.01.04.00-00-006/09-02";"""Wsparcie kapitałowe Funduszu Poręczeń Kredytowych ułatwiającego dostęp do finansowania zewnętrznego dla pomorskich mikro, małych i średnich przedsiebiorstw""";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.04.00";"";"Pomorskie";"";"";"5,000,000.00";"5,000,000.00";"3,750,000.00";"3,750,000.00";"Regionalne Towarzystwo Inwestycyjne Spółka Akcyjna";"5791004734";"82-440";"Dzierzgoń";"Pomorskie";"Powiat sztumski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/04/12";"2010/04/12"
"RPPM.01.05.01-00-011/08-03";"Centrum Zaawansowanych Technologii POMORZE";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.05.00";"RPPM.01.05.01";"Pomorskie";"";"";"23,888,539.99";"23,888,539.99";"17,916,404.98";"17,916,404.98";"Politechnika Gdańska";"5840203593";"80-952";"Gdańsk";"";"";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"uczelnia wyższa";"01 Obszar miejski";"RPPM.01.05.01-00-011/08-05";"Nie";"2010/10/12";"2010/10/12"
"RPPM.01.05.02-00-003/08-03";"Rozwój Bałtyckiego Klastra Energetycznego poprzez opracowanie strategii i promocję na terenie województwa pomorskiego";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.05.00";"RPPM.01.05.02";"Pomorskie";"";"";"150,120.75";"138,990.30";"104,242.73";"104,242.73";"INSTYTUT MASZYN PRZEPŁYWOWYCH IM. ROBERTA SZEWALSKIEGO POLSKIEJ AKADEMII NAUK";"5840357882";"80-231";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"jednostka naukowa";"01 Obszar miejski";"RPPM.01.05.02-00-003/08-02-K04";"Tak";"2010/05/05";"2010/05/05"
"RPPM.01.05.02-00-008/10-00";"Koordynacja i rozwój klastra BioEcoChem jako narzędzia wsparcia przedsiębiorczości i innowacyjności w obszarze biotechnologii, chemii, ochrony środowiska i branż pokrewnych w Województwie pomorskim.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.05.00";"RPPM.01.05.02";"Pomorskie";"";"";"391,497.60";"352,980.00";"264,735.00";"264,735.00";"BioBaltica Sp. z o.o.";"9571003404";"80-172";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/11/30";"2010/11/30"
"RPPM.01.05.02-00-009/08-02";"Koordynacja działania klastra BioFarmKo jako narzedzia wsparcia przedsiebiorczosci i innowacyjnosci w
obszarze biotechnologii, farmacji i kosmetyków w Województwie Pomorskim.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.05.00";"RPPM.01.05.02";"Pomorskie";"";"";"163,798.00";"146,000.00";"109,500.00";"109,500.00";"BioBaltica Sp. z o.o.";"9571003404";"80-172";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.05.02-00-009/08-01";"Nie";"2010/03/29";"2010/03/29"
